Snapshot_Date,SalesPerson_Name,SalesPersonID,AccountManager_ID,AccountManager_Name,country_id,country_name,Company,Vendor ID,Vendor,Balance Outstanding,Future_Aging,Aging_0_30,Aging_31_60,Aging_61_90,Aging_91_120,Aging_121_180,Aging_181_360,Above_361_Aging,%GT,LP Date,Vendor LP Amount
2024-04-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,72587.93,1533.63,12722.36,15581.06,14678.66,12344.43,14148.26,3113.17,0.0,0.02,2024-03-24 14:10:51.518884,35410.49
2024-05-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,82905.87,1654.27,13880.18,13499.15,14826.64,14327.11,12371.43,11723.52,2277.85,0.08,2024-03-24 14:10:51.518884,35410.49
2024-06-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,93046.52,1242.72,13616.68,15005.89,14666.25,12215.75,13755.6,13314.03,10472.32,0.08,2024-03-24 14:10:51.518884,35410.49
2024-07-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,82433.81,1410.36,13265.8,13873.15,15092.41,16103.02,10785.94,13313.48,0.0,0.08,2024-06-09 14:10:51.519209,21094.43
2024-08-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,94505.36,2167.99,17184.21,12072.68,15948.94,14843.47,12680.84,11261.09,10514.14,0.05,2024-06-09 14:10:51.519209,21094.43
2024-09-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,105466.74,1279.41,15198.62,16753.3,13362.74,14888.37,14516.39,13132.65,17614.66,0.02,2024-06-09 14:10:51.519209,21094.43
2024-10-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,95264.55,2903.46,17410.22,15197.97,14924.62,13267.64,15125.55,14160.3,5178.25,0.13,2024-09-17 14:10:51.519499,22005.26
2024-11-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,103580.27,2063.39,14979.62,15504.86,15056.0,13999.56,14690.72,13574.56,15774.95,0.03,2024-09-17 14:10:51.519499,22005.26
2024-12-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,114522.54,1459.62,14832.48,16783.31,12963.64,16038.78,13439.86,14587.97,25876.5,0.03,2024-09-17 14:10:51.519499,22005.26
2025-01-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,87414.36,2534.28,14541.6,15652.92,17768.76,11680.8,16857.14,10913.14,0.0,0.08,2024-12-13 14:10:51.519787,38346.33
2025-02-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,97560.1,2382.46,15801.14,12457.06,18596.5,15559.13,11511.62,15134.91,8499.74,0.03,2024-12-13 14:10:51.519787,38346.33
2025-03-01,Noah Rhodes,2,2,Ryan Munoz,2,United Arab Emirates,"Watts, Robinson and Nguyen",5,James Mayo,108635.23,1503.92,17387.47,12332.28,17006.49,17284.17,13245.22,11013.42,20366.19,0.14,2024-12-13 14:10:51.519787,38346.33
2023-04-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,66193.1,5721.06,33096.55,19857.93,6619.31,3309.65,1985.79,661.93,661.93,0.07,,0.0
2023-05-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,87162.63,5879.61,31452.82,27695.75,17064.06,5603.0,2683.6,1537.85,1125.55,0.04,,0.0
2023-06-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,119994.35,6914.96,39411.15,35569.89,22237.59,13750.56,4298.15,2578.08,2148.93,0.01,,0.0
2023-07-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,95329.85,4187.05,27010.12,39482.69,28837.04,0.0,0.0,0.0,0.0,0.03,2023-06-06 14:10:51.520391,40818.56
2023-08-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,121814.03,6668.34,37159.06,27851.98,35833.03,20969.96,0.0,0.0,0.0,0.06,2023-06-06 14:10:51.520391,40818.56
2023-09-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,150537.05,4479.79,42061.68,29484.85,33512.09,28865.25,16613.18,0.0,0.0,0.02,2023-06-06 14:10:51.520391,40818.56
2023-10-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,130434.26,2316.99,33503.61,35224.52,33304.16,28401.96,0.0,0.0,0.0,0.09,2023-09-18 14:10:51.520680,40256.51
2023-11-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,152425.99,5433.51,28932.22,38984.9,34386.0,31292.32,18830.55,0.0,0.0,0.05,2023-09-18 14:10:51.520680,40256.51
2023-12-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,179407.65,4891.84,37381.56,28045.13,39205.34,36197.05,26661.19,11917.38,0.0,0.09,2023-09-18 14:10:51.520680,40256.51
2024-01-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,181169.14,5386.85,32825.97,34955.67,31945.94,34271.26,32942.85,14227.45,0.0,0.03,2023-12-05 14:10:51.520988,18093.14
2024-02-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,205655.16,7111.21,31258.68,37265.39,36209.22,31140.49,30385.01,30365.17,9031.21,0.13,2023-12-05 14:10:51.520988,18093.14
2024-03-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,233587.72,4035.07,39843.83,33494.04,31853.8,39173.95,31219.96,26009.04,31993.1,0.04,2023-12-05 14:10:51.520988,18093.14
2024-04-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,222325.3,4090.91,30147.25,44212.26,29666.88,31328.02,42712.0,24416.77,19842.11,0.03,2024-03-11 14:10:51.521323,32943.46
2024-05-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,248562.73,6935.53,33295.77,37842.11,41072.49,27696.26,37334.99,34026.46,37294.65,0.07,2024-03-11 14:10:51.521323,32943.46
2024-06-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,271229.68,5073.66,34834.51,34639.99,39221.97,35709.17,26505.41,42372.3,57946.33,0.04,2024-03-11 14:10:51.521323,32943.46
2024-07-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,220105.91,3385.18,29726.85,33243.25,37334.54,37468.89,28762.54,33085.79,20484.05,0.01,2024-06-05 14:10:51.521623,67341.65
2024-08-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,241623.62,3315.6,29167.2,32185.41,32234.12,40645.07,33310.55,31617.65,42463.63,0.01,2024-06-05 14:10:51.521623,67341.65
2024-09-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,267562.75,3801.44,32876.9,33295.21,28800.03,36977.42,39164.33,31321.78,65127.09,0.03,2024-06-05 14:10:51.521623,67341.65
2024-10-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,195808.5,3470.8,29943.24,31284.55,32520.55,30665.94,36078.69,35315.54,0.0,0.13,2024-09-18 14:10:51.521917,92055.94
2024-11-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,221505.33,6170.12,36619.52,27827.03,30242.61,32743.71,30514.67,42169.24,21388.55,0.14,2024-09-18 14:10:51.521917,92055.94
2024-12-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,254212.34,3861.11,45976.21,28982.48,28959.38,33352.12,33189.43,32926.36,50826.36,0.04,2024-09-18 14:10:51.521917,92055.94
2025-01-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,227193.09,2090.49,26087.68,46451.21,29385.25,26689.98,31970.56,33623.12,32985.29,0.11,2024-12-31 14:10:51.522197,43156.73
2025-02-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,246535.59,4201.26,29198.84,29922.42,42369.75,30064.44,24684.49,32683.84,57611.8,0.06,2024-12-31 14:10:51.522197,43156.73
2025-03-01,Angie Henderson,3,2,Ryan Munoz,3,Saudi Arabia,Morales-Jones,6,Amy Underwood,273704.11,5770.47,34571.3,31150.61,32098.68,39935.26,29275.54,24827.94,81844.79,0.13,2024-12-31 14:10:51.522197,43156.73
2023-04-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,1007363.44,74155.64,302209.03,251840.86,201472.69,151104.52,50368.17,30220.9,20147.27,0.05,,0.0
2023-05-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,1536976.08,56391.33,642799.09,253049.05,230172.5,190885.88,135535.64,40244.49,44289.44,0.09,,0.0
2023-06-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,2112397.19,170598.51,708155.05,600105.3,229043.07,204732.58,200693.44,95232.43,74435.32,0.03,,0.0
2023-07-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,2328497.18,138732.95,751235.43,688640.91,487769.82,241647.3,159203.71,0.0,0.0,0.02,2023-06-22 14:10:51.522754,352284.97
2023-08-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,2808807.0,123797.93,717752.32,766339.81,590812.76,387094.52,240101.9,106705.69,0.0,0.09,2023-06-22 14:10:51.522754,352284.97
2023-09-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3297132.95,150827.01,743044.38,700401.92,670862.02,601173.55,329920.11,182134.81,69596.17,0.03,2023-06-22 14:10:51.522754,352284.97
2023-10-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,2507647.09,53719.4,560630.94,823992.8,603729.34,519294.01,0.0,0.0,0.0,0.02,2023-09-11 14:10:51.523089,1198244.71
2023-11-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,2942122.85,47760.66,637425.93,572380.88,763601.31,581324.1,387390.63,0.0,0.0,0.09,2023-09-11 14:10:51.523089,1198244.71
2023-12-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3471420.4,75056.54,764687.48,589682.04,624871.27,721748.78,486704.36,283726.46,0.0,0.05,2023-09-11 14:10:51.523089,1198244.71
2024-01-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3222578.01,77577.16,668840.91,694968.23,589509.09,629325.82,639933.96,0.0,0.0,0.05,2023-12-19 14:10:51.523410,658967.1
2024-02-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3708174.67,101144.83,722869.0,672227.45,682845.59,518022.98,642822.13,469387.53,0.0,0.15,2023-12-19 14:10:51.523410,658967.1
2024-03-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,4218330.02,140971.62,719266.62,669607.33,677747.21,685313.22,542466.74,560914.54,363014.36,0.08,2023-12-19 14:10:51.523410,658967.1
2024-04-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3940137.43,118689.0,594488.88,734915.98,618049.26,693117.96,664378.44,553769.85,81417.06,0.03,2024-03-07 14:10:51.523704,687730.07
2024-05-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,4315184.29,71437.01,589927.71,667301.78,684754.81,563066.56,749489.29,555862.93,504781.2,0.11,2024-03-07 14:10:51.523704,687730.07
2024-06-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,4782455.55,120291.18,692974.36,556892.75,672931.21,615216.58,656202.79,647975.63,940262.22,0.12,2024-03-07 14:10:51.523704,687730.07
2024-07-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3292718.35,70235.11,614812.01,652171.0,538352.8,767368.99,630076.92,89936.63,0.0,0.07,2024-06-03 14:10:51.524006,1905886.47
2024-08-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3762158.81,50585.26,655656.59,610034.79,682039.26,591724.37,736593.37,421200.38,64910.06,0.13,2024-06-03 14:10:51.524006,1905886.47
2024-09-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,4221444.45,71680.4,690394.19,577575.29,604214.12,665363.36,752850.35,544560.2,386486.94,0.08,2024-06-03 14:10:51.524006,1905886.47
2024-10-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3522936.59,150142.3,625559.95,749719.79,486026.95,687435.33,634979.79,339214.78,0.0,0.07,2024-09-10 14:10:51.524281,1167886.84
2024-11-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,4012355.36,125341.75,675022.23,683778.83,694844.72,463234.12,766939.72,476867.59,251668.16,0.08,2024-09-10 14:10:51.524281,1167886.84
2024-12-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,4518363.21,70751.01,752561.43,582294.2,779996.38,624756.26,584982.66,651161.55,542610.73,0.06,2024-09-10 14:10:51.524281,1167886.84
2025-01-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,3679407.34,64418.05,647521.94,744059.67,702961.68,694567.99,617728.78,272567.28,0.0,0.14,2024-12-14 14:10:51.524571,1324387.16
2025-02-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,4220930.64,124266.59,711322.91,732924.47,715694.03,731322.32,615762.3,497763.24,216141.36,0.1,2024-12-14 14:10:51.524571,1324387.16
2025-03-01,Allison Hill,1,3,Monica Herrera,2,United Arab Emirates,Rios Group,7,Latoya Robbins,4667921.91,98440.17,673262.07,775282.54,617279.93,721368.47,796271.12,478914.71,605543.08,0.01,2024-12-14 14:10:51.524571,1324387.16
2023-04-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,83334.67,6935.19,41667.33,25000.4,8333.47,4166.73,2500.04,833.35,833.35,0.11,,0.0
2023-05-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,108277.7,5605.23,34147.49,38205.04,21826.62,7249.94,3530.82,1897.66,1420.13,0.09,,0.0
2023-06-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,136881.49,5616.29,35662.17,35957.43,35616.42,17585.92,6423.64,2817.42,2818.48,0.06,,0.0
2023-07-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,139361.61,4972.78,28676.51,33612.36,38028.09,32382.31,6662.35,0.0,0.0,0.09,2023-06-03 14:10:51.525197,16611.24
2023-08-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,168526.74,5181.33,36731.39,29706.38,35242.73,34294.43,28208.72,4343.09,0.0,0.01,2023-06-03 14:10:51.525197,16611.24
2023-09-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,204577.98,8449.46,49348.63,30999.92,34670.22,32763.75,31098.96,22303.23,3393.28,0.08,2023-06-03 14:10:51.525197,16611.24
2023-10-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,165208.55,9026.46,42280.6,49536.87,32914.3,33746.03,6730.76,0.0,0.0,0.14,2023-09-25 14:10:51.525508,70561.34
2023-11-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,194306.86,6317.65,44131.14,44849.91,39363.92,36145.65,24583.95,5232.28,0.0,0.07,2023-09-25 14:10:51.525508,70561.34
2023-12-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,224736.15,7185.56,42482.42,44812.58,42974.63,39549.15,33978.18,17674.43,3264.75,0.08,2023-09-25 14:10:51.525508,70561.34
2024-01-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,166949.42,5914.92,31685.77,48774.77,38663.75,43027.03,4798.11,0.0,0.0,0.08,2023-12-26 14:10:51.525793,80911.0
2024-02-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,195791.2,7293.99,40395.52,33452.43,50883.42,38091.69,29358.82,3609.32,0.0,0.08,2023-12-26 14:10:51.525793,80911.0
2024-03-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,229648.75,4736.09,45051.32,38344.39,40557.95,42517.74,39701.99,21282.53,2192.83,0.06,2023-12-26 14:10:51.525793,80911.0
2024-04-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,205155.32,2661.39,32591.53,48414.65,35201.82,41502.31,44744.75,2700.26,0.0,0.08,2024-03-27 14:10:51.526099,46572.05
2024-05-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,230435.29,4720.61,37891.03,38903.65,36894.68,40615.14,41927.65,32299.94,1903.21,0.11,2024-03-27 14:10:51.526099,46572.05
2024-06-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,260825.42,4402.44,41831.86,36174.3,42719.84,32232.8,41697.76,44762.14,21406.71,0.15,2024-03-27 14:10:51.526099,46572.05
2024-07-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,205334.42,5103.98,32776.14,35454.48,37169.39,42874.23,33097.49,23962.68,0.0,0.1,2024-06-11 14:10:51.526387,72564.81
2024-08-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,234423.22,3799.74,42069.84,29085.94,37933.13,39288.97,38601.42,30792.74,16651.17,0.11,2024-06-11 14:10:51.526387,72564.81
2024-09-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,267876.94,4047.33,44714.43,38589.72,34430.39,35764.73,42713.96,31421.28,40242.43,0.11,2024-06-11 14:10:51.526387,72564.81
2024-10-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,208700.67,3066.1,40150.39,41681.71,37083.64,34458.43,35956.47,19370.03,0.0,0.09,2024-09-21 14:10:51.526670,82391.19
2024-11-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,240604.43,6853.9,42437.59,42282.27,42110.2,37684.96,34505.47,29534.13,12049.83,0.08,2024-09-21 14:10:51.526670,82391.19
2024-12-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,287677.15,7193.89,63410.78,36893.54,40712.24,43103.83,38117.44,29896.33,35542.99,0.02,2024-09-21 14:10:51.526670,82391.19
2025-01-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,285190.62,6277.08,47774.38,52378.52,39946.04,44138.36,35618.97,35995.16,29339.19,0.03,2024-12-27 14:10:51.526976,29464.89
2025-02-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,311034.19,4655.86,40771.01,47284.48,46901.07,47820.75,35745.51,40258.6,52252.77,0.14,2024-12-27 14:10:51.526976,29464.89
2025-03-01,Angie Henderson,3,3,Monica Herrera,3,Saudi Arabia,Wright PLC,8,Maria Thomas,340349.96,3275.43,38687.63,42748.38,48609.36,45733.5,49804.17,32753.63,82013.29,0.14,2024-12-27 14:10:51.526976,29464.89
2023-04-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,15998.7,1096.78,1599.87,2399.8,3199.74,3999.67,2399.8,1599.87,799.93,0.09,,0.0
2023-05-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,22466.51,1800.33,6912.15,1741.48,2702.51,3220.95,3627.39,2269.46,1992.57,0.08,,0.0
2023-06-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,29066.85,1352.83,8138.17,5917.43,2245.15,2522.19,3796.48,2699.06,3748.37,0.11,,0.0
2023-07-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,36292.31,1348.05,10116.16,6483.31,5187.58,2486.18,2771.18,3546.36,5701.54,0.11,,0.0
2023-08-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,29103.64,1776.14,9332.67,9767.98,5300.33,4520.9,181.77,0.0,0.0,0.13,2023-07-15 14:10:51.527651,13772.59
2023-09-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,36715.45,1740.54,11205.14,8686.05,8686.04,4366.73,3660.6,110.89,0.0,0.07,2023-07-15 14:10:51.527651,13772.59
2023-10-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,42644.32,1182.66,9382.09,9834.39,9299.56,6988.66,4505.07,2565.39,69.17,0.1,2023-07-15 14:10:51.527651,13772.59
2023-11-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,48222.09,897.57,8556.88,9240.92,10715.95,8248.47,5577.87,3955.97,1926.03,0.08,2023-07-15 14:10:51.527651,13772.59
2023-12-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,41016.92,1424.51,7650.54,9785.39,10386.13,9477.53,3717.33,0.0,0.0,0.06,2023-11-15 14:10:51.528046,13059.37
2024-01-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,47522.85,1363.24,9417.06,7364.03,11310.66,9354.09,7375.51,2701.5,0.0,0.06,2023-11-15 14:10:51.528046,13059.37
2024-02-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,53110.37,777.7,7665.16,9559.79,7808.82,10998.04,9348.13,5972.14,1758.29,0.03,2023-11-15 14:10:51.528046,13059.37
2024-03-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,60676.5,1714.85,10301.69,7177.0,10138.28,8638.82,9665.81,9357.78,5397.12,0.1,2023-11-15 14:10:51.528046,13059.37
2024-04-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,51413.17,1508.14,8810.65,9148.28,8185.08,8895.52,10706.55,5667.1,0.0,0.08,2024-03-18 14:10:51.528429,14895.68
2024-05-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,58067.13,1464.6,8555.01,10244.69,8140.12,8116.73,10644.65,8526.58,3839.35,0.13,2024-03-18 14:10:51.528429,14895.68
2024-06-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,64709.88,1953.62,9406.6,7882.1,9918.67,8384.29,9783.03,8736.66,10598.53,0.07,2024-03-18 14:10:51.528429,14895.68
2024-07-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,70369.16,1371.67,8645.41,8469.79,8315.57,10288.37,8072.47,9233.09,17344.46,0.14,2024-03-18 14:10:51.528429,14895.68
2024-08-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,52036.16,1456.06,9362.49,9162.17,8326.07,8295.42,9201.17,7688.84,0.0,0.1,2024-07-15 14:10:51.528790,25316.55
2024-09-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,59226.02,2004.34,9510.31,9676.57,8887.57,7720.33,8914.9,8866.21,5650.14,0.08,2024-07-15 14:10:51.528790,25316.55
2024-10-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,66859.22,1170.9,10633.92,10355.5,9196.43,8021.84,8691.64,8889.66,11070.23,0.12,2024-07-15 14:10:51.528790,25316.55
2024-11-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,74773.76,1359.21,10714.68,11672.7,10081.04,7582.29,9193.54,8163.3,17366.2,0.07,2024-07-15 14:10:51.528790,25316.55
2024-12-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Ross, Robinson and Bright",9,Nicole Patterson,60398.6,1616.28,10021.64,11778.32,10254.97,9796.54,7877.08,8419.92,2250.13,0.14,2024-11-08 14:10:51.529168,21315.01
